MSA,Water_Using_Cluster,Days,Bathtub_prop,RO_system_prop,Humidifer_prop,Evaporative_cooler_prop,Ice_make_prop,Year_built_mean,Home_value_per_sqft_prctl_mean,Home_size_prctl_mean,Avg_msa_daily_temp,Avg_msa_daily_ppt,daily_vol_cw_pc,daily_vol_dw_pc,daily_vol_faucet_pc,daily_vol_indoor_pc,daily_vol_leak_pc,daily_vol_shower_pc,daily_vol_soft_pc,daily_vol_toilet_pc,Daily_vol_mean
"Miami, Fl",Medium Water-Using Cluster,35,0.433333333,0.066666667,0,0.016666667,0.366666667,35.23333333,0.470614035,0.489745605,24.328466,0.16259824,36.17017669,6.99670449,17.165255,23.10098406,36.83875818,58.80060858,,48.12230673,128.4021162
"Miami, Fl",Medium Water-Using Cluster,36,0.436363636,0.054545455,0,0.018181818,0.381818182,35.52727273,0.45596314,0.479352555,24.420086,0.12579596,39.5859118,6.279732907,19.21599811,18.79116027,34.09733353,56.97771136,,42.94958423,130.6280167
"Miami, Fl",Medium Water-Using Cluster,37,0.448275862,0.068965517,0,0.017241379,0.379310345,34.81034483,0.472534206,0.489303178,23.141314,0,51.06778487,7.152879572,20.54321093,21.05672343,25.00614793,61.4504117,,49.31000389,146.8203774
"Miami, Fl",Medium Water-Using Cluster,38,0.421052632,0.070175439,0,0.01754386,0.368421053,35.36842105,0.474750797,0.484634569,18.59348,3.53E-05,54.76373741,6.051074884,18.66460555,16.47164211,30.46418642,51.78157914,,43.04979467,132.4210313
"Miami, Fl",Medium Water-Using Cluster,39,0.440677966,0.06779661,0,0.016949153,0.355932203,36.72881356,0.501834131,0.482562442,19.390097,0,45.52974449,7.586498305,19.40065735,11.94680453,28.41295794,58.00750872,,46.89436032,143.1531838
"Miami, Fl",Medium Water-Using Cluster,40,0.423728814,0.050847458,0,0.016949153,0.355932203,36.22033898,0.484704119,0.475652243,20.486874,0.1899025,38.23180832,6.012416203,16.78907404,21.06753353,11.16126297,56.56745009,,44.411259,130.3773754
"Miami, Fl",Medium Water-Using Cluster,41,0.423728814,0.06779661,0,0.016949153,0.372881356,36.54237288,0.481558324,0.475724764,20.338749,0.036861505,37.26455986,5.189938676,17.30837447,22.00884986,8.937598772,56.54098289,,42.07216648,128.6049848
"Miami, Fl",Medium Water-Using Cluster,42,0.474747475,0.090909091,0,0.01010101,0.363636364,34.71428571,0.504918996,0.496012341,18.068283,0.002450315,39.19643409,5.39815377,18.77637869,21.33081505,95.42975608,52.53379949,,56.51774885,148.0242316
"Miami, Fl",Medium Water-Using Cluster,43,0.470588235,0.088235294,0,0.009803922,0.362745098,34.32673267,0.499975588,0.497515632,17.692537,0,36.06785551,4.821575004,19.24193706,18.26465101,124.7108146,53.07895844,40.4815578,58.93957767,146.061721
"Miami, Fl",Medium Water-Using Cluster,44,0.479166667,0.083333333,0,0.010416667,0.34375,34.50526316,0.495469281,0.503508303,20.22574,1.1758016,58.79885687,5.024835577,19.2027091,16.50626294,150.4118872,54.1947304,,56.55917267,152.0118122
"Miami, Fl",Medium Water-Using Cluster,45,0.46875,0.083333333,0,0.010416667,0.34375,34.61052632,0.499601276,0.520987055,16.728514,0.9847207,56.23457703,5.32349917,16.97545115,15.71438898,125.8684443,42.78034224,,58.27752078,135.8470152
"Miami, Fl",Medium Water-Using Cluster,46,0.464646465,0.080808081,0,0.01010101,0.353535354,34.5,0.498115504,0.500747962,10.048474,0,49.78584549,6.600065805,19.96069011,18.41538202,170.5769429,54.28183307,,58.34588788,149.8309274
"Miami, Fl",Medium Water-Using Cluster,47,0.484848485,0.080808081,0,0.01010101,0.363636364,34.34693878,0.491657853,0.503244989,10.745131,0,63.84388356,6.854434202,20.11996101,23.0016819,92.35139848,53.59616969,,61.17910441,162.6654623
"Miami, Fl",Medium Water-Using Cluster,48,0.479166667,0.083333333,0,0.010416667,0.34375,33.24210526,0.507655502,0.50499276,14.703911,0,48.33381799,5.452169886,19.32282784,19.39425864,148.5595182,55.84933311,108.5748914,51.98694679,150.8895293
"Miami, Fl",Medium Water-Using Cluster,49,0.459183673,0.081632653,0,0.010204082,0.346938776,34.18556701,0.500424175,0.496167678,17.695724,0.000655849,52.35811419,4.4961018,18.71141869,17.54066744,21.97295322,50.44802502,,48.51138811,124.6977561
"Miami, Fl",Medium Water-Using Cluster,50,0.463917526,0.082474227,0,0.010309278,0.350515464,33.40625,0.498400816,0.507383575,19.82323,0,52.99103991,4.903167005,17.56604166,18.51007331,116.6684071,55.04076448,82.18854415,44.08694328,137.4014412
"Miami, Fl",Medium Water-Using Cluster,51,0.49,0.08,0,0.01,0.35,33.65656566,0.494535819,0.504449005,22.271307,0,66.79164317,4.334055775,17.60439553,23.45290948,134.2725162,53.0192532,,53.364366,151.2364881
"Miami, Fl",Medium Water-Using Cluster,52,0.479591837,0.081632653,0,0.010204082,0.346938776,33.70103093,0.50142862,0.499383407,22.941042,0,44.67036003,4.458930947,18.68901229,21.58035007,144.5613152,50.65159328,,56.17700213,146.5957005
"Miami, Fl",Medium Water-Using Cluster,53,0.474747475,0.080808081,0,0.01010101,0.353535354,33.44444444,0.506476958,0.504971122,22.782763,0,59.48880076,7.118369827,19.93245059,22.89685504,175.949111,53.38887759,,59.59754453,157.3037703
"Miami, Fl",Medium Water-Using Cluster,54,0.484848485,0.080808081,0,0.01010101,0.343434343,33.19387755,0.501822379,0.501447412,23.965492,0.8739837,60.37395314,4.039118147,19.34195608,21.35223163,167.2195164,43.01996934,,50.5021623,132.9469571
"Miami, Fl",Medium Water-Using Cluster,55,0.454545455,0.080808081,0,0.01010101,0.353535354,33.86868687,0.510893981,0.506927465,22.190195,0.4520733,56.23747856,4.907912111,18.16767977,20.92410673,181.8140998,42.72583357,,46.46950394,126.9977842
"Miami, Fl",Medium Water-Using Cluster,56,0.46,0.08,0,0.01,0.34,33.72727273,0.498286317,0.496894866,22.12502,0.2909064,41.76532747,6.189853626,18.26714,21.51979944,108.0836852,51.23561167,,49.50030612,138.6094672
"Miami, Fl",Medium Water-Using Cluster,57,0.455445545,0.079207921,0,0.00990099,0.346534653,33.7,0.504818396,0.501094538,24.306068,0.33408502,56.04975169,4.696875762,17.64486968,20.25273432,127.14013,48.39325424,61.4669909,49.40164987,128.6339405
"Miami, Fl",Medium Water-Using Cluster,58,0.474226804,0.06185567,0,0.010309278,0.329896907,34.63541667,0.494834594,0.493614765,20.32704,0.069217354,52.69314829,4.933507567,16.9808859,19.6610629,31.38717369,53.43117277,,52.83207466,132.2325732
"Miami, Fl",Medium Water-Using Cluster,59,0.46875,0.083333333,0,0.010416667,0.354166667,34.27083333,0.507904272,0.508501972,17.515568,0.030172829,40.52948282,4.615190465,16.37176272,15.21253375,122.3265412,51.45488095,58.77079822,52.43644352,133.8874443
"Miami, Fl",Medium Water-Using Cluster,60,0.444444444,0.090909091,0,0.01010101,0.333333333,33.03061224,0.5110988,0.501790521,21.612461,0.037954718,46.88748378,6.959901728,17.69110892,20.15598753,74.73331405,57.67346109,,52.27296415,133.7145042
"Miami, Fl",Medium Water-Using Cluster,61,0.469387755,0.081632653,0,0.010204082,0.326530612,33.30927835,0.49050867,0.499961686,23.553858,0.2750786,54.51098182,5.281026189,18.92739657,22.28520961,21.88671452,53.99719761,,55.83880192,145.728675
"Miami, Fl",Medium Water-Using Cluster,62,0.469387755,0.081632653,0,0.010204082,0.326530612,33.51546392,0.493952119,0.505119861,23.831816,0.00037044,40.76202505,5.314926297,18.57223355,20.94990815,102.9616841,57.17886666,107.7658386,52.15637215,145.5347331
"Minneapolis, Mn",High Water-Using Cluster,1,0.487437186,0.070351759,0.246231156,0.015075377,0.407035176,41.01570681,0.489106347,0.502461406,-12.025159,0.16882859,43.28182806,5.646580728,17.98919706,15.80370684,42.46690126,44.43872779,85.86120248,56.4219951,136.1607801
"Minneapolis, Mn",High Water-Using Cluster,2,0.502538071,0.065989848,0.243654822,0.015228426,0.416243655,41.51851852,0.492627262,0.500723183,-6.49231,0.000721824,60.4998869,6.325361202,17.20171693,15.33777648,35.55149526,43.70336072,61.12872444,58.38129495,139.318401
"Minneapolis, Mn",High Water-Using Cluster,3,0.492610837,0.068965517,0.251231527,0.014778325,0.408866995,41.21538462,0.494852858,0.500139056,-6.409661,0.7632243,58.0706209,6.13430973,19.28273724,17.80581675,46.3285839,49.18636305,57.88850903,62.14452767,150.7520134
"Minneapolis, Mn",High Water-Using Cluster,4,0.497560976,0.068292683,0.243902439,0.014634146,0.414634146,41.45641026,0.500332156,0.497078604,-13.342188,0,53.18587782,6.169920975,20.75200849,21.65779894,41.53215862,49.28484564,59.37524917,62.2939141,156.1522574
"Minneapolis, Mn",High Water-Using Cluster,5,0.497560976,0.063414634,0.248780488,0.014634146,0.409756098,41.15306122,0.489851613,0.497339186,-6.052589,9.74E-06,57.97256588,6.367395789,18.12382558,23.44576167,53.95282319,51.09069615,98.50063636,59.112511,145.3757032
"Minneapolis, Mn",High Water-Using Cluster,6,0.502415459,0.06763285,0.251207729,0.014492754,0.405797101,41.34673367,0.493369061,0.495803755,-7.655559,0.002887763,47.34542719,5.988833833,18.54384288,16.65462735,36.4052462,48.45320103,70.99124741,56.59299663,136.9059349
"Minneapolis, Mn",High Water-Using Cluster,7,0.495145631,0.067961165,0.247572816,0.014563107,0.402912621,40.98989899,0.491764862,0.497478889,-7.6884904,0.47789824,51.13306756,6.537930659,18.45941319,25.78156961,44.43851411,47.22591575,73.6651489,56.80143674,137.2262034
"Minneapolis, Mn",High Water-Using Cluster,8,0.49009901,0.064356436,0.252475248,0.014851485,0.400990099,40.57731959,0.495065548,0.502740353,-13.298102,0.8659392,60.87139313,5.477035325,17.76291741,18.70194738,38.33278597,45.41253221,85.62559383,53.55852935,134.2598997
"Minneapolis, Mn",High Water-Using Cluster,9,0.492822967,0.066985646,0.23923445,0.014354067,0.406698565,40.805,0.490662747,0.49588674,-9.413397,0.1424427,64.7452185,4.98094776,17.21469222,24.88103429,30.77940014,50.03859665,72.37025348,55.66915894,140.6138036
"Minneapolis, Mn",High Water-Using Cluster,10,0.504854369,0.063106796,0.252427184,0.014563107,0.40776699,40.39285714,0.499232413,0.495327494,-2.3942063,0.18288268,60.91555329,5.98199915,19.51299538,25.19957683,52.85635947,50.14964745,52.16582067,60.94029391,151.2597395
"Minneapolis, Mn",High Water-Using Cluster,11,0.502439024,0.068292683,0.243902439,0.014634146,0.404878049,41.38265306,0.496135906,0.491385225,-0.28589767,0.12929197,67.61207333,7.243845317,20.4698812,21.13730784,22.84119177,48.15730915,58.47004471,68.49259038,160.8808833
"Minneapolis, Mn",High Water-Using Cluster,12,0.5,0.060747664,0.247663551,0.014018692,0.401869159,42.06372549,0.494935999,0.49074775,-0.4928537,0.02995113,60.64971658,5.30872686,17.14111263,19.85285097,40.29075076,45.66121289,64.95751627,55.85355367,137.9483805
"Minneapolis, Mn",High Water-Using Cluster,13,0.507177033,0.066985646,0.248803828,0.014354067,0.401913876,41.63,0.492498372,0.498517265,0.21272308,0.02442151,50.27972553,6.401316458,18.02913085,22.47696726,28.52467284,51.69249632,74.82305823,55.3834747,136.8673418
"Minneapolis, Mn",High Water-Using Cluster,14,0.504672897,0.060747664,0.247663551,0.014018692,0.406542056,42.00970874,0.496381977,0.491495263,0.8005,13.092085,67.67435782,6.592067147,16.84013303,16.05372454,30.49834451,48.62966489,58.09460801,55.69039553,138.2142402
"Minneapolis, Mn",High Water-Using Cluster,15,0.509345794,0.065420561,0.247663551,0.014018692,0.411214953,41.17073171,0.498611909,0.497776457,0.693091,9.88748,46.90197542,6.874388846,17.41531233,17.63914708,31.16983399,48.56500887,71.68109434,57.04856912,132.7469405
"Minneapolis, Mn",High Water-Using Cluster,16,0.502347418,0.061032864,0.253521127,0.014084507,0.403755869,41.8226601,0.498682545,0.498466568,-1.3751992,8.841813,57.38829698,5.728307436,16.83798144,19.14763204,33.53259812,46.97285608,63.42281505,55.98784421,133.7384003
"Minneapolis, Mn",High Water-Using Cluster,17,0.497584541,0.06763285,0.246376812,0.014492754,0.405797101,41.48730964,0.498048715,0.499140957,-4.487924,2.2665935,51.86954973,7.399095499,19.04008419,24.17730365,29.53136497,47.53065228,59.66670221,63.89492272,146.1841029
"Minneapolis, Mn",High Water-Using Cluster,18,0.507042254,0.070422535,0.262910798,0.014084507,0.408450704,41.13300493,0.500071449,0.49823497,-12.684133,0.7691695,63.1601784,6.739589658,19.89072629,19.94408114,30.63092281,46.32889008,70.7303132,63.54958555,155.7299398
"Minneapolis, Mn",High Water-Using Cluster,19,0.518518519,0.069444444,0.268518519,0.013888889,0.416666667,40.7038835,0.504154311,0.50210951,-17.411749,0.062101398,59.57492991,5.756925038,19.25765096,22.03742636,35.35765111,46.34150851,92.80320143,58.15422685,149.3271548
"Minneapolis, Mn",High Water-Using Cluster,20,0.514018692,0.065420561,0.271028037,0.014018692,0.41588785,41.20487805,0.499651021,0.503182501,-16.198975,2.1215615,35.6090273,6.269649749,16.37830366,18.86403204,32.02928622,49.09628099,84.73754664,55.61761375,134.236344
"Minneapolis, Mn",High Water-Using Cluster,21,0.511848341,0.061611374,0.265402844,0.014218009,0.417061611,40.45544554,0.502023648,0.504635198,-20.712833,0.07546937,61.08837186,6.111579902,19.65288584,18.74728899,45.97814466,45.7964091,63.38923036,60.37012437,144.2560008
"Minneapolis, Mn",High Water-Using Cluster,22,0.507246377,0.06763285,0.260869565,0.014492754,0.400966184,40.27777778,0.49415973,0.497794728,-21.40031,9.332892,67.03622361,6.200766372,19.68602483,20.17491137,32.90040638,51.49572128,79.99018612,64.37730722,156.2129948
"Minneapolis, Mn",High Water-Using Cluster,23,0.514423077,0.0625,0.264423077,0.014423077,0.418269231,40.56218905,0.500538837,0.509578834,-23.249973,0.072981216,57.11031548,7.009845179,22.04807985,25.80518462,36.21043306,45.82772107,70.96670701,66.83332674,152.7112788
"Minneapolis, Mn",High Water-Using Cluster,24,0.519047619,0.066666667,0.257142857,0.014285714,0.419047619,41.03960396,0.497539693,0.507511264,-21.532143,0.034895167,50.10614611,7.436921962,23.56453501,21.71211557,24.93942789,46.19455429,76.6434891,70.83459338,161.8227504
"Minneapolis, Mn",High Water-Using Cluster,25,0.516746411,0.071770335,0.263157895,0.014354067,0.406698565,41.07462687,0.490254065,0.508314969,-18.338678,0.013085268,54.64025804,7.951874477,21.78908569,17.77427582,44.27449393,47.00781215,71.44705105,68.99582748,152.2536589
"Minneapolis, Mn",High Water-Using Cluster,26,0.52173913,0.062801932,0.260869565,0.014492754,0.420289855,41.34673367,0.503657759,0.499445027,-18.068537,0.6866058,66.83432467,6.380504985,19.72781535,14.01900556,37.27280692,52.84683273,76.18004935,65.03660545,151.3196489
"Minneapolis, Mn",High Water-Using Cluster,27,0.5215311,0.066985646,0.277511962,0.014354067,0.43062201,40.31683168,0.498166868,0.50520762,-15.3535185,0.001922447,53.83013786,6.607368217,20.20003844,18.98927196,40.13112009,46.71942537,71.7247278,62.23183483,144.9210382
"Minneapolis, Mn",High Water-Using Cluster,28,0.507109005,0.075829384,0.265402844,0.014218009,0.412322275,41.16256158,0.500741619,0.500020228,-6.9753137,0,56.43459117,6.428301087,18.594635,21.3211236,39.05950318,49.41075894,62.75913156,59.94428385,138.8083508
"Minneapolis, Mn",High Water-Using Cluster,29,0.524038462,0.076923077,0.283653846,0.014423077,0.432692308,39.66666667,0.509023359,0.501836798,0.09390664,0.002901247,58.38606701,7.385681901,20.32066167,15.81335097,16.92639335,49.46722274,71.92624228,62.67099102,142.2102743
"Minneapolis, Mn",High Water-Using Cluster,30,0.528037383,0.065420561,0.275700935,0.014018692,0.434579439,39.94660194,0.508822675,0.508289486,-3.6185086,0.7428703,60.35543246,6.298531453,19.18508548,17.70528139,37.38105522,48.99736366,57.35228727,57.94343423,142.7782023
"Minneapolis, Mn",High Water-Using Cluster,31,0.535211268,0.070422535,0.276995305,0.014084507,0.441314554,40.16666667,0.501813328,0.507071303,-7.789093,1.15E-05,53.90352319,6.590943546,20.4434273,21.48830667,36.08093547,44.76248677,96.43930736,61.47415067,149.3715287
"Minneapolis, Mn",High Water-Using Cluster,32,0.52293578,0.073394495,0.275229358,0.013761468,0.422018349,40.94285714,0.502928542,0.501382322,-2.3687892,0.001942401,60.78992046,6.557681561,20.57831507,19.48153736,33.14435844,48.81704899,49.59925486,68.65197907,157.6700428
"Minneapolis, Mn",High Water-Using Cluster,33,0.516129032,0.064516129,0.262672811,0.013824885,0.414746544,41.00483092,0.509730656,0.494641931,-3.9967344,0,62.45866515,6.611534811,22.18378559,18.36511419,32.57510598,50.51465022,86.25427696,64.80559571,160.8350524
"Minneapolis, Mn",High Water-Using Cluster,34,0.525114155,0.073059361,0.269406393,0.01369863,0.424657534,40.86602871,0.506768638,0.502177425,-5.322511,0.88229936,68.8368189,9.25946622,19.36551503,19.57825099,29.14245585,44.79661911,66.65877959,56.87110151,139.8039604
"Minneapolis, Mn",High Water-Using Cluster,35,0.506024096,0.060240964,0.259036145,0.006024096,0.427710843,39.01257862,0.478224971,0.511735587,-3.199811,20.582508,55.94480187,6.908475991,19.04459156,18.90585593,31.28078038,51.33060139,64.71037404,56.2065884,149.219831
"Minneapolis, Mn",High Water-Using Cluster,36,0.508982036,0.05988024,0.25748503,0.005988024,0.425149701,39.06832298,0.477349771,0.51386592,-2.1372268,7.523873,47.17786869,7.453178541,16.3659899,20.8251462,33.81080784,44.19453414,57.39117653,49.82326989,133.0113941
"Minneapolis, Mn",High Water-Using Cluster,37,0.512048193,0.060240964,0.259036145,0.006024096,0.427710843,39.47826087,0.477709658,0.515342387,-9.950182,0.041435234,44.95496297,7.020795586,16.39259542,20.4219708,34.1823987,51.06211503,69.36639466,49.76483654,136.2023867
"Minneapolis, Mn",High Water-Using Cluster,38,0.5,0.054878049,0.256097561,0.006097561,0.420731707,39.93710692,0.486916867,0.507602275,-14.803881,0.008069056,59.31973576,7.139923701,18.77039336,20.68231291,26.89707936,47.84763165,67.8012979,52.32102561,149.8299345
"Minneapolis, Mn",High Water-Using Cluster,39,0.5,0.06097561,0.256097561,0.006097561,0.420731707,40.47169811,0.472803211,0.513140272,-14.121727,0,54.9499516,6.774584615,20.32986747,18.29809846,28.82678604,52.18070638,86.16298179,54.74595403,161.1777324
"Minneapolis, Mn",High Water-Using Cluster,40,0.506024096,0.060240964,0.253012048,0.006024096,0.421686747,39.49689441,0.477622349,0.516133148,-12.000885,0.001417069,50.75809472,6.475689462,16.65259806,16.904442,23.04251797,47.64082573,74.136374,45.95369839,134.5504432
"Minneapolis, Mn",High Water-Using Cluster,41,0.5,0.060240964,0.253012048,0.006024096,0.409638554,40.52795031,0.473446109,0.509376937,-8.058413,0.002592751,44.83324591,6.646333321,16.90359129,16.07499601,22.1974867,47.83042655,77.6940131,48.1849475,131.622186
"Minneapolis, Mn",High Water-Using Cluster,42,0.525114155,0.077625571,0.269406393,0.00913242,0.424657534,41.8056872,0.501670058,0.495817494,-3.1968627,1.2430867,66.75188687,6.14776913,18.1891193,18.49072424,25.39052356,46.08331827,71.55129738,57.65261,134.9324188
"Minneapolis, Mn",High Water-Using Cluster,43,0.518348624,0.077981651,0.256880734,0.009174312,0.417431193,42.07177033,0.493137864,0.491838695,-2.46647,0.27695945,51.39292766,5.975930707,17.76176352,13.21354982,23.52029068,43.82535436,67.68652188,50.37941547,123.5715589
"Minneapolis, Mn",High Water-Using Cluster,44,0.516129032,0.073732719,0.262672811,0.00921659,0.414746544,42.27403846,0.499785119,0.493655831,-6.815657,0,53.52258101,6.704285129,17.30819868,20.10180105,31.6251793,46.195943,54.41125121,53.78554125,127.5353561
"Minneapolis, Mn",High Water-Using Cluster,45,0.523809524,0.080952381,0.266666667,0.00952381,0.423809524,41.55940594,0.493425371,0.499833018,-9.37424,0.008654871,61.7419932,6.635929238,19.2154288,21.54111964,27.93929899,49.29967736,73.8198503,58.09942023,140.3395737
